timestamp,datetime,weekday,hour,weekday_name
1641545760,2022-01-07 08:56:00,4,8,Friday
1641545760,2022-01-07 08:56:00,4,8,Friday
1641545760,2022-01-07 08:56:00,4,8,Friday
1641563280,2022-01-07 13:48:00,4,13,Friday
1641190560,2022-01-03 06:16:00,0,6,Monday
1641387420,2022-01-05 12:57:00,2,12,Wednesday
1641490140,2022-01-06 17:29:00,3,17,Thursday
1641198600,2022-01-03 08:30:00,0,8,Monday
1641288660,2022-01-04 09:31:00,1,9,Tuesday
1641291720,2022-01-04 10:22:00,1,10,Tuesday
1641291840,2022-01-04 10:24:00,1,10,Tuesday
1641300660,2022-01-04 12:51:00,1,12,Tuesday
1641559260,2022-01-07 12:41:00,4,12,Friday
1641195480,2022-01-03 07:38:00,0,7,Monday
1641195480,2022-01-03 07:38:00,0,7,Monday
1641384000,2022-01-05 12:00:00,2,12,Wednesday
1641475440,2022-01-06 13:24:00,3,13,Thursday
1641477660,2022-01-06 14:01:00,3,14,Thursday
1641537360,2022-01-07 06:36:00,4,6,Friday
1641540240,2022-01-07 07:24:00,4,7,Friday
1641540780,2022-01-07 07:33:00,4,7,Friday
1641538860,2022-01-07 07:01:00,4,7,Friday
1641539580,2022-01-07 07:13:00,4,7,Friday
1641552480,2022-01-07 10:48:00,4,10,Friday
1641469320,2022-01-06 11:42:00,3,11,Thursday
1641469320,2022-01-06 11:42:00,3,11,Thursday
1641469440,2022-01-06 11:44:00,3,11,Thursday
1641475020,2022-01-06 13:17:00,3,13,Thursday
1641475380,2022-01-06 13:23:00,3,13,Thursday
1641475380,2022-01-06 13:23:00,3,13,Thursday
1641398940,2022-01-05 16:09:00,2,16,Wednesday
1641474840,2022-01-06 13:14:00,3,13,Thursday
1641540840,2022-01-07 07:34:00,4,7,Friday
1641540840,2022-01-07 07:34:00,4,7,Friday
1641231600,2022-01-03 17:40:00,0,17,Monday
1641471060,2022-01-06 12:11:00,3,12,Thursday
1641220200,2022-01-03 14:30:00,0,14,Monday
1641220560,2022-01-03 14:36:00,0,14,Monday
1641220620,2022-01-03 14:37:00,0,14,Monday
1641221160,2022-01-03 14:46:00,0,14,Monday
1641221160,2022-01-03 14:46:00,0,14,Monday
1641221160,2022-01-03 14:46:00,0,14,Monday
1641221220,2022-01-03 14:47:00,0,14,Monday
1641221280,2022-01-03 14:48:00,0,14,Monday
1641222660,2022-01-03 15:11:00,0,15,Monday
1641276000,2022-01-04 06:00:00,1,6,Tuesday
1641361620,2022-01-05 05:47:00,2,5,Wednesday
1641361920,2022-01-05 05:52:00,2,5,Wednesday
1641365220,2022-01-05 06:47:00,2,6,Wednesday
1641365280,2022-01-05 06:48:00,2,6,Wednesday
1641368760,2022-01-05 07:46:00,2,7,Wednesday
1641368820,2022-01-05 07:47:00,2,7,Wednesday
1641368820,2022-01-05 07:47:00,2,7,Wednesday
1641369360,2022-01-05 07:56:00,2,7,Wednesday
1641369600,2022-01-05 08:00:00,2,8,Wednesday
1641370020,2022-01-05 08:07:00,2,8,Wednesday
1641371280,2022-01-05 08:28:00,2,8,Wednesday
1641371340,2022-01-05 08:29:00,2,8,Wednesday
1641371640,2022-01-05 08:34:00,2,8,Wednesday
1641371640,2022-01-05 08:34:00,2,8,Wednesday
1641371700,2022-01-05 08:35:00,2,8,Wednesday
1641371700,2022-01-05 08:35:00,2,8,Wednesday
1641371700,2022-01-05 08:35:00,2,8,Wednesday
1641373320,2022-01-05 09:02:00,2,9,Wednesday
1641373500,2022-01-05 09:05:00,2,9,Wednesday
1641190500,2022-01-03 06:15:00,0,6,Monday
1641190980,2022-01-03 06:23:00,0,6,Monday
1641303240,2022-01-04 13:34:00,1,13,Tuesday
1641391680,2022-01-05 14:08:00,2,14,Wednesday
1641391920,2022-01-05 14:12:00,2,14,Wednesday
1641393180,2022-01-05 14:33:00,2,14,Wednesday
1641393300,2022-01-05 14:35:00,2,14,Wednesday
1641393420,2022-01-05 14:37:00,2,14,Wednesday
1641395100,2022-01-05 15:05:00,2,15,Wednesday
1641276660,2022-01-04 06:11:00,1,6,Tuesday
1641279300,2022-01-04 06:55:00,1,6,Tuesday
1641285720,2022-01-04 08:42:00,1,8,Tuesday
1641281100,2022-01-04 07:25:00,1,7,Tuesday
1641301140,2022-01-04 12:59:00,1,12,Tuesday
1641304680,2022-01-04 13:58:00,1,13,Tuesday
1641304680,2022-01-04 13:58:00,1,13,Tuesday
1641307380,2022-01-04 14:43:00,1,14,Tuesday
1641193080,2022-01-03 06:58:00,0,6,Monday
1641193080,2022-01-03 06:58:00,0,6,Monday
1641193320,2022-01-03 07:02:00,0,7,Monday
1641291900,2022-01-04 10:25:00,1,10,Tuesday
1641383100,2022-01-05 11:45:00,2,11,Wednesday
1641383700,2022-01-05 11:55:00,2,11,Wednesday
1641392640,2022-01-05 14:24:00,2,14,Wednesday
1641198600,2022-01-03 08:30:00,0,8,Monday
1641198600,2022-01-03 08:30:00,0,8,Monday
1641205800,2022-01-03 10:30:00,0,10,Monday
1641210840,2022-01-03 11:54:00,0,11,Monday
1641469920,2022-01-06 11:52:00,3,11,Thursday
1641279540,2022-01-04 06:59:00,1,6,Tuesday
1641548700,2022-01-07 09:45:00,4,9,Friday
1641559200,2022-01-07 12:40:00,4,12,Friday
1641368940,2022-01-05 07:49:00,2,7,Wednesday
1641369000,2022-01-05 07:50:00,2,7,Wednesday
1641380220,2022-01-05 10:57:00,2,10,Wednesday
1641545760,2022-01-07 08:56:00,4,8,Friday
1641545880,2022-01-07 08:58:00,4,8,Friday
1641545880,2022-01-07 08:58:00,4,8,Friday
1641464460,2022-01-06 10:21:00,3,10,Thursday
1641464580,2022-01-06 10:23:00,3,10,Thursday
1641464580,2022-01-06 10:23:00,3,10,Thursday
